Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Calculated_Revenue,Date,Quarter,Revenue_per_unit,Sales_Lag_1,Sales_Lag_3,Sales_Lag_6,Sales_Rolling_3,Sales_Rolling_6,Sales_Growth,EV_Demand_Index
2018,5,Europe,iX,3483,76294,265732002,0.013,19.26,2.78,1.03,265732002,2018-05-01,2,76294.0,11313.0,3839.0,6867.0,7920.666666666667,7276.166666666667,-0.6921241050119331,0.013389999999999999
2018,5,Europe,5 Series,6642,60698,403156116,0.02,19.26,2.78,1.03,403156116,2018-05-01,2,60698.0,3483.0,8966.0,6978.0,7146.0,7220.166666666667,0.9069767441860466,0.0206
2018,5,Europe,i4,9643,66636,642570948,0.041,19.26,2.78,1.03,642570948,2018-05-01,2,66636.0,6642.0,11313.0,9078.0,6589.333333333333,7314.333333333333,0.45182174043962653,0.042230000000000004
2018,5,USA,MINI,6341,42933,272238153,0.024,15.74,4.48,0.97,272238153,2018-05-01,2,42933.0,9643.0,3483.0,3839.0,7542.0,7731.333333333333,-0.34242455667323446,0.02328
2018,5,RestOfWorld,MINI,2887,42779,123502973,0.015,5.15,3.84,0.97,123502973,2018-05-01,2,42779.0,6341.0,6642.0,8966.0,6290.333333333333,6718.166666666667,-0.5447090364295852,0.014549999999999999
2018,5,USA,X7,3829,90933,348182457,0.027,15.74,4.48,0.97,348182457,2018-05-01,2,90933.0,2887.0,9643.0,11313.0,4352.333333333333,5470.833333333333,0.32629026671285066,0.026189999999999998
2018,5,USA,3 Series,6429,47081,302683749,0.02,15.74,4.48,0.97,302683749,2018-05-01,2,47081.0,3829.0,6341.0,3483.0,4381.666666666667,5961.833333333333,0.6790284669626534,0.0194
2018,5,RestOfWorld,3 Series,8255,49486,408506930,0.035,5.15,3.84,0.97,408506930,2018-05-01,2,49486.0,6429.0,2887.0,6642.0,6171.0,6230.666666666667,0.28402550941048377,0.03395
2018,5,USA,5 Series,8663,60455,523721665,0.017,15.74,4.48,0.97,523721665,2018-05-01,2,60455.0,8255.0,3829.0,9643.0,7782.333333333333,6067.333333333333,0.0494245911568747,0.01649
2018,5,USA,X5,2853,68214,194614542,0.028,15.74,4.48,0.97,194614542,2018-05-01,2,68214.0,8663.0,6429.0,6341.0,6590.333333333333,5486.0,-0.6706683596906384,0.02716
2018,5,USA,i4,2501,65105,162827605,0.016,15.74,4.48,0.97,162827605,2018-05-01,2,65105.0,2853.0,8255.0,2887.0,4672.333333333333,5421.666666666667,-0.12337889940413604,0.015519999999999999
2018,5,USA,X3,11006,57996,638303976,0.033,15.74,4.48,0.97,638303976,2018-05-01,2,57996.0,2501.0,8663.0,3829.0,5453.333333333333,6617.833333333333,3.4006397441023593,0.032010000000000004
2018,5,RestOfWorld,5 Series,5779,61396,354807484,0.03,5.15,3.84,0.97,354807484,2018-05-01,2,61396.0,11006.0,2853.0,6429.0,6428.666666666667,6509.5,-0.47492276939850986,0.029099999999999997
2018,5,RestOfWorld,X3,10025,59018,591655450,0.034,5.15,3.84,0.97,591655450,2018-05-01,2,59018.0,5779.0,2501.0,8255.0,8936.666666666666,6804.5,0.7347291919017132,0.03298
2018,5,RestOfWorld,X5,3660,69783,255405780,0.013,5.15,3.84,0.97,255405780,2018-05-01,2,69783.0,10025.0,11006.0,8663.0,6488.0,5970.666666666667,-0.6349127182044888,0.01261
2018,5,RestOfWorld,X7,7184,90372,649232448,0.011,5.15,3.84,0.97,649232448,2018-05-01,2,90372.0,3660.0,5779.0,2853.0,6956.333333333333,6692.5,0.9628415300546449,0.010669999999999999
2018,5,RestOfWorld,i4,11245,64371,723851895,0.018,5.15,3.84,0.97,723851895,2018-05-01,2,64371.0,7184.0,10025.0,2501.0,7363.0,8149.833333333333,0.5652839643652561,0.01746
2018,5,RestOfWorld,iX,8853,76249,675032397,-0.001,5.15,3.84,0.97,675032397,2018-05-01,2,76249.0,11245.0,3660.0,11006.0,9094.0,7791.0,-0.21271676300578035,-0.0009699999999999999
2018,5,USA,iX,5820,73814,429597480,0.02,15.74,4.48,0.97,429597480,2018-05-01,2,73814.0,8853.0,7184.0,5779.0,8639.333333333334,7797.833333333333,-0.3425957302609285,0.0194
2018,6,China,MINI,7549,41984,316937216,0.017,20.05,2.89,1.0,316937216,2018-06-01,2,41984.0,5820.0,11245.0,10025.0,7407.333333333333,7385.166666666667,0.29707903780068734,0.017
2018,6,Europe,5 Series,5806,62799,364610994,0.024,17.17,1.67,0.98,364610994,2018-06-01,2,62799.0,7549.0,8853.0,3660.0,6391.666666666667,7742.833333333333,-0.2308915088091138,0.02352
2018,6,Europe,X3,3766,56708,213562328,0.019,17.17,1.67,0.98,213562328,2018-06-01,2,56708.0,5806.0,5820.0,7184.0,5707.0,7173.166666666667,-0.3513606613847744,0.018619999999999998
2018,6,Europe,X5,4771,68944,328931824,0.026,17.17,1.67,0.98,328931824,2018-06-01,2,68944.0,3766.0,7549.0,11245.0,4781.0,6094.166666666667,0.2668613913967073,0.02548
2018,6,Europe,X7,2759,90223,248925257,0.032,17.17,1.67,0.98,248925257,2018-06-01,2,90223.0,4771.0,5806.0,8853.0,3765.3333333333335,5078.5,-0.42171452525675956,0.03136
2018,6,Europe,iX,7067,74633,527431411,0.023,17.17,1.67,0.98,527431411,2018-06-01,2,74633.0,2759.0,3766.0,5820.0,4865.666666666667,5286.333333333333,1.561435302645886,0.022539999999999998
2018,6,Europe,i4,10943,63062,690087466,0.015,17.17,1.67,0.98,690087466,2018-06-01,2,63062.0,7067.0,4771.0,7549.0,6923.0,5852.0,0.5484646950615537,0.0147
2018,6,China,X5,10719,69504,745013376,0.028,20.05,2.89,1.0,745013376,2018-06-01,2,69504.0,10943.0,2759.0,5806.0,9576.333333333334,6670.833333333333,-0.02046970666179293,0.028
2018,6,China,X7,9346,93843,877056678,0.012,20.05,2.89,1.0,877056678,2018-06-01,2,93843.0,10719.0,7067.0,3766.0,10336.0,7600.833333333333,-0.12809030693161672,0.012
2018,6,China,i4,8871,63448,562847208,0.011,20.05,2.89,1.0,562847208,2018-06-01,2,63448.0,9346.0,10943.0,4771.0,9645.333333333334,8284.166666666666,-0.05082388187459874,0.011
2018,6,Europe,MINI,10742,40510,435158420,0.032,17.17,1.67,0.98,435158420,2018-06-01,2,40510.0,8871.0,10719.0,2759.0,9653.0,9614.666666666666,0.21091196032014436,0.03136
2018,6,China,3 Series,4950,48818,241649100,0.036,20.05,2.89,1.0,241649100,2018-06-01,2,48818.0,10742.0,9346.0,7067.0,8187.666666666667,9261.833333333334,-0.5391919568050643,0.036
2018,6,China,5 Series,4356,63094,274837464,0.022,20.05,2.89,1.0,274837464,2018-06-01,2,63094.0,4950.0,8871.0,10943.0,6682.666666666667,8164.0,-0.12,0.022
2018,6,China,X3,10604,56082,594693528,0.029,20.05,2.89,1.0,594693528,2018-06-01,2,56082.0,4356.0,10742.0,10719.0,6636.666666666667,8144.833333333333,1.4343434343434343,0.029
2018,6,China,iX,8223,73770,606610710,-0.015,20.05,2.89,1.0,606610710,2018-06-01,2,73770.0,10604.0,4950.0,9346.0,7727.666666666667,7957.666666666667,-0.22453791022255754,-0.015
2018,6,Europe,3 Series,10562,49795,525934790,0.001,17.17,1.67,0.98,525934790,2018-06-01,2,49795.0,8223.0,4356.0,8871.0,9796.333333333334,8239.5,0.28444606591268395,0.00098
2018,6,USA,3 Series,9948,46577,463347996,0.026,20.14,5.06,1.05,463347996,2018-06-01,2,46577.0,10562.0,10604.0,10742.0,9577.666666666666,8107.166666666667,-0.05813292936943759,0.0273
2018,6,RestOfWorld,3 Series,7330,46204,338675320,0.02,5.52,2.99,1.02,338675320,2018-06-01,2,46204.0,9948.0,8223.0,4950.0,9280.0,8503.833333333334,-0.2631684760755931,0.0204
2018,6,USA,X3,10319,58845,607221555,0.031,20.14,5.06,1.05,607221555,2018-06-01,2,58845.0,7330.0,10562.0,4356.0,9199.0,9497.666666666666,0.40777626193724426,0.03255
2018,6,USA,X5,10452,69482,726225864,0.002,20.14,5.06,1.05,726225864,2018-06-01,2,69482.0,10319.0,9948.0,10604.0,9367.0,9472.333333333334,0.012888845818393335,0.0021000000000000003
2018,6,USA,X7,4214,91358,384982612,-0.0,20.14,5.06,1.05,384982612,2018-06-01,2,91358.0,10452.0,7330.0,8223.0,8328.333333333334,8804.166666666666,-0.5968235744355148,-0.0
2018,6,USA,i4,8376,63541,532219416,0.04,20.14,5.06,1.05,532219416,2018-06-01,2,63541.0,4214.0,10319.0,10562.0,7680.666666666667,8439.833333333334,0.9876601803512102,0.042
2018,6,USA,MINI,10497,40137,421318089,0.022,20.14,5.06,1.05,421318089,2018-06-01,2,40137.0,8376.0,10452.0,9948.0,7695.666666666667,8531.333333333334,0.25322349570200564,0.0231
2018,6,USA,iX,8089,73796,596935844,0.039,20.14,5.06,1.05,596935844,2018-06-01,2,73796.0,10497.0,4214.0,7330.0,8987.333333333334,8657.833333333334,-0.22939887586929597,0.04095
2018,6,USA,5 Series,7733,62150,480605950,0.034,20.14,5.06,1.05,480605950,2018-06-01,2,62150.0,8089.0,8376.0,10319.0,8773.0,8226.833333333334,-0.04401038447274075,0.0357
2018,6,RestOfWorld,i4,12069,66266,799764354,0.025,5.52,2.99,1.02,799764354,2018-06-01,2,66266.0,7733.0,10497.0,10452.0,9297.0,8496.333333333334,0.5607138238717186,0.025500000000000002
2018,6,RestOfWorld,iX,4825,74969,361725425,0.041,5.52,2.99,1.02,361725425,2018-06-01,2,74969.0,12069.0,8089.0,4214.0,8209.0,8598.166666666666,-0.6002154279559202,0.04182
2018,6,RestOfWorld,MINI,10204,43122,440016888,0.017,5.52,2.99,1.02,440016888,2018-06-01,2,43122.0,4825.0,7733.0,8376.0,9032.666666666666,8902.833333333334,1.114818652849741,0.01734
2018,6,RestOfWorld,5 Series,9645,63818,615524610,0.024,5.52,2.99,1.02,615524610,2018-06-01,2,63818.0,10204.0,12069.0,10497.0,8224.666666666666,8760.833333333334,-0.05478243825950613,0.024480000000000002
2018,6,RestOfWorld,X3,4846,58895,285405170,-0.002,5.52,2.99,1.02,285405170,2018-06-01,2,58895.0,9645.0,4825.0,8089.0,8231.666666666666,8220.333333333334,-0.49756350440642816,-0.00204
2018,6,RestOfWorld,X5,9611,68994,663101334,0.04,5.52,2.99,1.02,663101334,2018-06-01,2,68994.0,4846.0,10204.0,7733.0,8034.0,8533.333333333334,0.9832851836566241,0.0408
2018,6,RestOfWorld,X7,9384,91719,860691096,0.009,5.52,2.99,1.02,860691096,2018-06-01,2,91719.0,9611.0,9645.0,12069.0,7947.0,8085.833333333333,-0.02361877015919256,0.009179999999999999
2018,7,China,X5,9633,67125,646615125,0.022,17.58,3.58,1.01,646615125,2018-07-01,3,67125.0,9384.0,4846.0,4825.0,9542.666666666666,8887.166666666666,0.026534526854219864,0.02222
2018,7,Europe,X3,8255,58397,482067235,0.013,14.62,2.18,0.98,482067235,2018-07-01,3,58397.0,9633.0,9611.0,10204.0,9090.666666666666,8562.333333333334,-0.14304993252361675,0.01274
2018,7,China,MINI,9920,43440,430924800,0.02,17.58,3.58,1.01,430924800,2018-07-01,3,43440.0,8255.0,9384.0,9645.0,9269.333333333334,8608.166666666666,0.2016959418534221,0.0202
2018,7,Europe,X5,5109,67047,342543123,0.022,14.62,2.18,0.98,342543123,2018-07-01,3,67047.0,9920.0,9633.0,4846.0,7761.333333333333,8652.0,-0.4849798387096774,0.02156
2018,7,Europe,iX,2427,75125,182328375,0.044,14.62,2.18,0.98,182328375,2018-07-01,3,75125.0,5109.0,8255.0,9611.0,5818.666666666667,7454.666666666667,-0.5249559600704639,0.04312
2018,7,Europe,X7,5836,91715,535248740,0.022,14.62,2.18,0.98,535248740,2018-07-01,3,91715.0,2427.0,9920.0,9384.0,4457.333333333333,6863.333333333333,1.4046147507210547,0.02156
2018,7,Europe,i4,2661,63638,169340718,0.012,14.62,2.18,0.98,169340718,2018-07-01,3,63638.0,5836.0,5109.0,9633.0,3641.3333333333335,5701.333333333333,-0.5440370116518163,0.01176
2018,7,China,X7,6775,91603,620610325,0.022,17.58,3.58,1.01,620610325,2018-07-01,3,91603.0,2661.0,2427.0,8255.0,5090.666666666667,5454.666666666667,1.5460353250657648,0.02222
2018,7,China,X3,10834,58133,629812922,0.032,17.58,3.58,1.01,629812922,2018-07-01,3,58133.0,6775.0,5836.0,9920.0,6756.666666666667,5607.0,0.5991143911439114,0.03232
2018,7,Europe,3 Series,8432,47968,404466176,0.028,14.62,2.18,0.98,404466176,2018-07-01,3,47968.0,10834.0,2661.0,5109.0,8680.333333333334,6160.833333333333,-0.22170943326564518,0.02744
2018,7,Europe,MINI,2720,42713,116179360,0.017,14.62,2.18,0.98,116179360,2018-07-01,3,42713.0,8432.0,6775.0,2427.0,7328.666666666667,6209.666666666667,-0.6774193548387097,0.01666
2018,7,China,i4,9557,63066,602721762,0.029,17.58,3.58,1.01,602721762,2018-07-01,3,63066.0,2720.0,10834.0,5836.0,6903.0,6829.833333333333,2.5136029411764707,0.02929
2018,7,China,3 Series,7951,47215,375406465,0.008,17.58,3.58,1.01,375406465,2018-07-01,3,47215.0,9557.0,8432.0,2661.0,6742.666666666667,7711.5,-0.1680443653866276,0.00808
2018,7,China,5 Series,10119,61654,623876826,0.003,17.58,3.58,1.01,623876826,2018-07-01,3,61654.0,7951.0,2720.0,6775.0,9209.0,8268.833333333334,0.2726701043893849,0.00303
2018,7,China,iX,2595,73110,189720450,0.011,17.58,3.58,1.01,189720450,2018-07-01,3,73110.0,10119.0,9557.0,10834.0,6888.333333333333,6895.666666666667,-0.7435517343611029,0.01111
2018,7,Europe,5 Series,9253,62841,581467773,0.017,14.62,2.18,0.98,581467773,2018-07-01,3,62841.0,2595.0,7951.0,8432.0,7322.333333333333,7032.5,2.565703275529865,0.01666
2018,7,USA,3 Series,4977,47975,238771575,0.029,16.36,0.99,1.03,238771575,2018-07-01,3,47975.0,9253.0,10119.0,2720.0,5608.333333333333,7408.666666666667,-0.4621203933859289,0.02987
2018,7,RestOfWorld,X7,4111,92892,381879012,0.028,6.45,2.99,1.01,381879012,2018-07-01,3,92892.0,4977.0,2595.0,9557.0,6113.666666666667,6501.0,-0.17400040184850307,0.02828
2018,7,USA,X5,9011,70517,635428687,0.007,16.36,0.99,1.03,635428687,2018-07-01,3,70517.0,4111.0,9253.0,7951.0,6033.0,6677.666666666667,1.1919241060569203,0.00721
2018,7,USA,X7,5923,92595,548440185,-0.005,16.36,0.99,1.03,548440185,2018-07-01,3,92595.0,9011.0,4977.0,10119.0,6348.333333333333,5978.333333333333,-0.34269226500943295,-0.00515
2018,7,USA,X3,5996,58671,351791316,0.014,16.36,0.99,1.03,351791316,2018-07-01,3,58671.0,5923.0,4111.0,2595.0,6976.666666666667,6545.166666666667,0.012324835387472532,0.01442
2018,7,USA,i4,11030,64246,708633380,0.027,16.36,0.99,1.03,708633380,2018-07-01,3,64246.0,5996.0,9011.0,9253.0,7649.666666666667,6841.333333333333,0.8395597064709805,0.02781
2018,7,RestOfWorld,3 Series,7657,49097,375935729,0.023,6.45,2.99,1.01,375935729,2018-07-01,3,49097.0,11030.0,5923.0,4977.0,8227.666666666666,7288.0,-0.3058023572076156,0.02323
2018,7,USA,iX,2379,73003,173674137,0.024,16.36,0.99,1.03,173674137,2018-07-01,3,73003.0,7657.0,5996.0,4111.0,7022.0,6999.333333333333,-0.6893039049235994,0.024720000000000002
2018,7,USA,MINI,8042,40645,326867090,0.019,16.36,0.99,1.03,326867090,2018-07-01,3,40645.0,2379.0,11030.0,9011.0,6026.0,6837.833333333333,2.380411937788987,0.01957
2018,7,RestOfWorld,X5,4320,69137,298671840,0.012,6.45,2.99,1.01,298671840,2018-07-01,3,69137.0,8042.0,7657.0,5923.0,4913.666666666667,6570.666666666667,-0.4628201939815966,0.01212
2018,7,USA,5 Series,3207,61989,198798723,0.039,16.36,0.99,1.03,198798723,2018-07-01,3,61989.0,4320.0,2379.0,5996.0,5189.666666666667,6105.833333333333,-0.25763888888888886,0.040170000000000004
2018,7,RestOfWorld,MINI,8111,41673,338009703,-0.001,6.45,2.99,1.01,338009703,2018-07-01,3,41673.0,3207.0,8042.0,11030.0,5212.666666666667,5619.333333333333,1.5291549734954786,-0.00101
2018,7,RestOfWorld,iX,5931,73260,434505060,0.013,6.45,2.99,1.01,434505060,2018-07-01,3,73260.0,8111.0,4320.0,7657.0,5749.666666666667,5331.666666666667,-0.26877080507952167,0.01313
2018,7,RestOfWorld,5 Series,8375,63371,530732125,0.038,6.45,2.99,1.01,530732125,2018-07-01,3,63371.0,5931.0,3207.0,2379.0,7472.333333333333,6331.0,0.4120721632102513,0.03838
2018,7,RestOfWorld,X3,8520,58187,495753240,0.026,6.45,2.99,1.01,495753240,2018-07-01,3,58187.0,8375.0,8111.0,8042.0,7608.666666666667,6410.666666666667,0.017313432835820874,0.02626
2018,7,RestOfWorld,i4,4299,65306,280750494,0.02,6.45,2.99,1.01,280750494,2018-07-01,3,65306.0,8520.0,5931.0,4320.0,7064.666666666667,6407.166666666667,-0.49542253521126756,0.0202
2018,8,Europe,X5,10128,68570,694476960,0.021,18.77,2.4,1.02,694476960,2018-08-01,3,68570.0,4299.0,8375.0,3207.0,7649.0,7560.666666666667,1.3558967201674808,0.02142
2018,8,Europe,X7,4807,91855,441546985,0.025,18.77,2.4,1.02,441546985,2018-08-01,3,91855.0,10128.0,8520.0,8111.0,6411.333333333333,7010.0,-0.525375197472354,0.025500000000000002
2018,8,Europe,iX,10985,74314,816339290,0.028,18.77,2.4,1.02,816339290,2018-08-01,3,74314.0,4807.0,4299.0,5931.0,8640.0,7852.333333333333,1.2852090701060952,0.028560000000000002
2018,8,China,MINI,3516,42601,149785116,0.034,17.66,3.54,1.03,149785116,2018-08-01,3,42601.0,10985.0,10128.0,8375.0,6436.0,7042.5,-0.6799271734182977,0.03502
2018,8,Europe,3 Series,5065,49621,251330365,0.019,18.77,2.4,1.02,251330365,2018-08-01,3,49621.0,3516.0,4807.0,8520.0,6522.0,6466.666666666667,0.4405574516496018,0.01938
2018,8,Europe,i4,7569,66911,506449359,0.036,18.77,2.4,1.02,506449359,2018-08-01,3,66911.0,5065.0,10985.0,4299.0,5383.333333333333,7011.666666666667,0.49437314906219143,0.036719999999999996
2018,8,Europe,5 Series,5690,63677,362322130,0.01,18.77,2.4,1.02,362322130,2018-08-01,3,63677.0,7569.0,3516.0,10128.0,6108.0,6272.0,-0.24824943849914127,0.0102
2018,8,Europe,MINI,6954,43236,300663144,0.026,18.77,2.4,1.02,300663144,2018-08-01,3,43236.0,5690.0,5065.0,4807.0,6737.666666666667,6629.833333333333,0.22214411247803167,0.02652
2018,8,China,X3,9788,58190,569563720,0.031,17.66,3.54,1.03,569563720,2018-08-01,3,58190.0,6954.0,7569.0,10985.0,7477.333333333333,6430.333333333333,0.40753523152142646,0.03193
2018,8,China,X5,11099,69712,773733488,0.012,17.66,3.54,1.03,773733488,2018-08-01,3,69712.0,9788.0,5690.0,3516.0,9280.333333333334,7694.166666666667,0.13393951777686963,0.012360000000000001
2018,8,China,X7,4457,91997,410030629,0.018,17.66,3.54,1.03,410030629,2018-08-01,3,91997.0,11099.0,6954.0,5065.0,8448.0,7592.833333333333,-0.5984322911974052,0.018539999999999997
2018,8,China,i4,5877,65151,382892427,0.028,17.66,3.54,1.03,382892427,2018-08-01,3,65151.0,4457.0,9788.0,7569.0,7144.333333333333,7310.833333333333,0.31859995512676687,0.02884
2018,8,China,iX,6192,75626,468276192,-0.003,17.66,3.54,1.03,468276192,2018-08-01,3,75626.0,5877.0,11099.0,5690.0,5508.666666666667,7394.5,0.05359877488514542,-0.0030900000000000003
2018,8,China,3 Series,6390,48449,309589110,0.028,17.66,3.54,1.03,309589110,2018-08-01,3,48449.0,6192.0,4457.0,6954.0,6153.0,7300.5,0.03197674418604657,0.02884
2018,8,China,5 Series,8970,63762,571945140,0.003,17.66,3.54,1.03,571945140,2018-08-01,3,63762.0,6390.0,5877.0,9788.0,7184.0,7164.166666666667,0.403755868544601,0.0030900000000000003
2018,8,Europe,X3,11219,58635,657826065,0.022,18.77,2.4,1.02,657826065,2018-08-01,3,58635.0,8970.0,6192.0,11099.0,8859.666666666666,7184.166666666667,0.2507246376811594,0.022439999999999998
2018,8,USA,X5,6756,68658,463853448,0.016,18.34,3.34,0.99,463853448,2018-08-01,3,68658.0,11219.0,6390.0,4457.0,8981.666666666666,7567.333333333333,-0.3978072912024244,0.01584
2018,8,RestOfWorld,X3,10501,59005,619611505,0.023,6.43,4.33,1.06,619611505,2018-08-01,3,59005.0,6756.0,8970.0,5877.0,9492.0,8338.0,0.5543220840734162,0.024380000000000002
2018,8,USA,i4,8427,64900,546912300,0.015,18.34,3.34,0.99,546912300,2018-08-01,3,64900.0,10501.0,11219.0,6192.0,8561.333333333334,8710.5,-0.19750499952385492,0.014849999999999999
2018,8,RestOfWorld,3 Series,4385,48070,210786950,0.008,6.43,4.33,1.06,210786950,2018-08-01,3,48070.0,8427.0,6756.0,6390.0,7771.0,8376.333333333334,-0.47964874807167435,0.008480000000000001
2018,8,USA,3 Series,10610,48597,515614170,0.022,18.34,3.34,0.99,515614170,2018-08-01,3,48597.0,4385.0,10501.0,8970.0,7807.333333333333,8649.666666666666,1.4196123147092359,0.021779999999999997
2018,8,USA,MINI,4627,42891,198456657,0.045,18.34,3.34,0.99,198456657,2018-08-01,3,42891.0,10610.0,8427.0,11219.0,6540.666666666667,7551.0,-0.5639019792648445,0.04455
2018,8,USA,iX,8416,76719,645667104,0.021,18.34,3.34,0.99,645667104,2018-08-01,3,76719.0,4627.0,4385.0,6756.0,7884.333333333333,7827.666666666667,0.8188891290252864,0.02079
2018,8,USA,X7,4146,93230,386531580,0.03,18.34,3.34,0.99,386531580,2018-08-01,3,93230.0,8416.0,10610.0,10501.0,5729.666666666667,6768.5,-0.5073669201520912,0.029699999999999997
2018,8,USA,X3,3277,57857,189597389,0.016,18.34,3.34,0.99,189597389,2018-08-01,3,57857.0,4146.0,4627.0,8427.0,5279.666666666667,5910.166666666667,-0.20959961408586592,0.01584
2018,8,RestOfWorld,X5,3309,70040,231762360,0.009,6.43,4.33,1.06,231762360,2018-08-01,3,70040.0,3277.0,8416.0,4385.0,3577.3333333333335,5730.833333333333,0.009765028989929814,0.00954
2018,8,RestOfWorld,X7,9775,93051,909573525,0.026,6.43,4.33,1.06,909573525,2018-08-01,3,93051.0,3309.0,4146.0,10610.0,5453.666666666667,5591.666666666667,1.9540646721063766,0.02756
2018,8,RestOfWorld,i4,6603,66055,436161165,0.036,6.43,4.33,1.06,436161165,2018-08-01,3,66055.0,9775.0,3277.0,4627.0,6562.333333333333,5921.0,-0.32450127877237855,0.03816
2018,8,RestOfWorld,iX,6057,73603,445813371,0.012,6.43,4.33,1.06,445813371,2018-08-01,3,73603.0,6603.0,3309.0,8416.0,7478.333333333333,5527.833333333333,-0.08268968650613362,0.01272
2018,8,USA,5 Series,3439,63068,216890852,0.022,18.34,3.34,0.99,216890852,2018-08-01,3,63068.0,6057.0,9775.0,4146.0,5366.333333333333,5410.0,-0.4322271751692257,0.021779999999999997
2018,8,RestOfWorld,5 Series,3148,60345,189966060,0.013,6.43,4.33,1.06,189966060,2018-08-01,3,60345.0,3439.0,6603.0,3277.0,4214.666666666667,5388.5,-0.08461762140157025,0.01378
2018,8,RestOfWorld,MINI,8097,41013,332082261,0.025,6.43,4.33,1.06,332082261,2018-08-01,3,41013.0,3148.0,6057.0,3309.0,4894.666666666667,6186.5,1.5721092757306225,0.026500000000000003
2018,9,Europe,X3,5728,56201,321919328,0.034,15.16,2.67,0.99,321919328,2018-09-01,3,56201.0,8097.0,3439.0,9775.0,5657.666666666667,5512.0,-0.2925774978387057,0.03366
2018,9,China,MINI,4684,43212,202405008,0.022,20.39,2.56,1.0,202405008,2018-09-01,3,43212.0,5728.0,3148.0,6603.0,6169.666666666667,5192.166666666667,-0.1822625698324022,0.022
2018,9,Europe,X7,7383,92291,681384453,0.011,15.16,2.67,0.99,681384453,2018-09-01,3,92291.0,4684.0,8097.0,6057.0,5931.666666666667,5413.166666666667,0.5762169086251068,0.010889999999999999
2018,9,China,i4,6821,63341,432048961,0.024,20.39,2.56,1.0,432048961,2018-09-01,3,63341.0,7383.0,5728.0,3439.0,6296.0,5976.833333333333,-0.0761208180956251,0.024
2018,9,Europe,3 Series,13086,46566,609362676,0.015,15.16,2.67,0.99,609362676,2018-09-01,3,46566.0,6821.0,4684.0,3148.0,9096.666666666666,7633.166666666667,0.9184870253628501,0.014849999999999999
2018,9,Europe,5 Series,9915,60935,604170525,0.03,15.16,2.67,0.99,604170525,2018-09-01,3,60935.0,13086.0,7383.0,8097.0,9940.666666666666,7936.166666666667,-0.2423200366804218,0.029699999999999997
2018,9,Europe,X5,6607,69360,458261520,0.013,15.16,2.67,0.99,458261520,2018-09-01,3,69360.0,9915.0,6821.0,5728.0,9869.333333333334,8082.666666666667,-0.3336359051941503,0.01287
2018,9,China,X5,8896,70120,623787520,0.029,20.39,2.56,1.0,623787520,2018-09-01,3,70120.0,6607.0,13086.0,4684.0,8472.666666666666,8784.666666666666,0.3464507340699259,0.029
